file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260328_155437_run-00351_result.json,yes,315,yes,111,yes,con thinking,80,2,Los Angeles,married,PhD,retired,man,reading novels;photography,immigrant,not applicable,high,70,moderate,38,moderate,44,low,12,moderate,38,bachelor's degree,PhD,curious,Islam,heterosexual,You spend several hours daily on social media
20260328_155437_run-00352_result.json,yes,313,yes,119,yes,con thinking,29,0,Kansas City,single,upper secondary,employed part-time,man,hiking;yoga;photography;birdwatching;cinema,native-born American,mechanic,moderate,42,moderate,63,moderate,41,high,95,low,2,master's degree,bachelor's degree,creative,Christianity,bisexual,You spend a few times monthly on social media
20260328_155437_run-00353_result.json,yes,294,yes,41,yes,con thinking,19,0,New York,single,upper secondary,full-time student,man,knitting;rock climbing;baking,native-born American,not applicable,moderate,54,moderate,50,low,18,low,21,moderate,63,no formal education,vocational diploma,with good mental health,Islam,homosexual,You spend several hours daily on social media
20260328_155437_run-00354_result.json,yes,304,yes,80,yes,con thinking,78,2,Los Angeles,married,no formal education,retired,agender,videogames;gardening;football (calcio),immigrant,not applicable,moderate,57,moderate,49,low,22,moderate,53,low,7,master's degree,PhD,curious,Christianity,heterosexual,You spend several hours daily on social media
20260328_155437_run-00355_result.json,yes,301,yes,120,yes,con thinking,18,0,Rome,single,vocational diploma,full-time student,woman,photography;reading novels,immigrant,not applicable,low,6,moderate,41,low,5,high,72,high,69,primary school,no formal education,creative,Islam,heterosexual,You have no social media
20260328_155437_run-00356_result.json,yes,377,yes,72,yes,con thinking,89,2,Rome,in a relationship,lower secondary,retired,woman,board games;football (calcio);painting,native-born Italian,not applicable,moderate,33,moderate,61,moderate,52,low,13,high,82,bachelor's degree,no formal education,with good mental health,Islam,homosexual,You spend a few times monthly on social media
20260328_155437_run-00357_result.json,yes,371,yes,102,yes,con thinking,21,0,New York,single,bachelor's degree,employed part-time,man,rock climbing;cinema;painting,native-born American,delivery driver,high,87,high,96,high,88,high,73,high,84,lower secondary,primary school,anxious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00358_result.json,yes,338,yes,72,yes,con thinking,51,3,Los Angeles,married,lower secondary,employed part-time,man,board games;running;hiking;cinema,native-born American,electrician,moderate,61,high,84,moderate,49,low,4,moderate,37,bachelor's degree,bachelor's degree,anxious,Islam,heterosexual,You have no social media
20260328_155437_run-00361_result.json,yes,261,yes,89,yes,con thinking,67,1,Lecce,single,vocational diploma,retired,agender,cycling;board games;football (calcio),native-born Italian,not applicable,moderate,39,moderate,61,high,80,low,21,high,90,master's degree,master's degree,with good mental health,Christianity,heterosexual,You spend several hours daily on social media
20260328_155437_run-00363_result.json,yes,333,yes,101,yes,con thinking,66,0,Chicago,in a relationship,bachelor's degree,retired,woman,gardening;yoga,native-born American,not applicable,high,72,moderate,62,moderate,53,low,29,moderate,34,no formal education,primary school,depressed,Atheist,heterosexual,You have no social media
20260328_155437_run-00365_result.json,yes,506,yes,49,yes,con thinking,46,2,Washington DC,married,vocational diploma,employed full-time,man,volunteering;baking;videogames;yoga;painting,immigrant,delivery driver,low,1,high,79,moderate,34,moderate,54,low,8,PhD,no formal education,curious,Christianity,heterosexual,You have no social media
20260328_155437_run-00366_result.json,yes,233,yes,61,yes,con thinking,36,1,Bologna,married,bachelor's degree,employed full-time,man,photography;football (calcio);yoga;hiking;gardening,native-born Italian,startup founder,moderate,55,high,72,moderate,60,moderate,64,high,67,master's degree,PhD,creative,Judaism,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00367_result.json,yes,469,yes,80,yes,con thinking,49,3,Bari,married,bachelor's degree,employed part-time,woman,photography;reading novels,native-born Italian,civil servant,low,14,moderate,61,moderate,40,low,18,moderate,53,primary school,master's degree,depressed,Islam,heterosexual,You have no social media
20260328_155437_run-00368_result.json,yes,320,yes,108,yes,con thinking,88,3,Chicago,in a relationship,upper secondary,retired,man,volunteering;classical music;yoga,native-born American,not applicable,moderate,63,moderate,34,high,78,moderate,41,high,77,primary school,upper secondary,curious,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00369_result.json,yes,281,yes,106,yes,con thinking,49,1,Washington DC,married,upper secondary,employed part-time,man,cycling;hiking;gardening,native-born American,electrician,high,75,moderate,61,moderate,48,high,98,high,77,primary school,no formal education,with good mental health,Christianity,asexual,You spend roughly a few times weekly on social media
20260328_155437_run-00372_result.json,yes,291,yes,70,yes,con thinking,31,1,Rome,married,vocational diploma,employed full-time,woman,rock climbing;gardening;cinema;running;cooking,native-born Italian,waiter/waitress,high,70,low,9,low,6,moderate,41,high,90,bachelor's degree,PhD,anxious,Islam,heterosexual,You have no social media
20260328_155437_run-00373_result.json,yes,231,yes,76,yes,con thinking,71,0,New York,single,master's degree,employed part-time,transgender,painting;cooking,native-born American,software developer,low,30,low,9,high,98,high,75,low,6,master's degree,bachelor's degree,depressed,Atheist,homosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00374_result.json,yes,216,yes,86,yes,con thinking,33,2,Rome,married,master's degree,employed part-time,man,hiking;yoga;gardening;classical music;videogames,native-born Italian,data scientist,moderate,47,high,69,moderate,65,moderate,60,moderate,43,master's degree,upper secondary,creative,Hinduism,heterosexual,You have no social media
20260328_155437_run-00375_result.json,yes,267,yes,93,yes,con thinking,32,1,Kansas City,single,master's degree,employed full-time,woman,baking;gardening;rock climbing;videogames,immigrant,software developer,high,85,low,12,high,93,high,87,moderate,61,master's degree,vocational diploma,creative,Atheist,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00376_result.json,yes,190,yes,68,yes,con thinking,40,0,New York,divorced,vocational diploma,employed part-time,man,photography;cycling;gardening,native-born American,mechanic,low,11,low,0,moderate,49,low,21,moderate,41,lower secondary,primary school,with good mental health,Hinduism,heterosexual,You have no social media
20260328_155437_run-00377_result.json,yes,417,yes,124,yes,con thinking,67,4,New York,widowed,bachelor's degree,retired,man,football (calcio);videogames;knitting,native-born American,not applicable,high,73,low,21,high,98,moderate,39,high,97,no formal education,master's degree,normal,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00378_result.json,yes,308,yes,275,yes,senza thinking,71,1,Chicago,divorced,vocational diploma,retired,agender,football (calcio);board games;photography,native-born American,not applicable,high,70,high,79,high,69,high,72,moderate,41,lower secondary,PhD,creative,Agnostic,homosexual,You spend roughly one hour daily on social media
20260328_155437_run-00379_result.json,yes,260,yes,84,yes,con thinking,89,2,Bologna,married,vocational diploma,retired,agender,birdwatching;reading novels;volunteering,native-born Italian,not applicable,low,31,low,5,moderate,64,low,16,low,27,master's degree,lower secondary,curious,Atheist,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00380_result.json,yes,451,yes,118,yes,con thinking,26,0,Lecce,in a relationship,bachelor's degree,full-time student,woman,board games;hiking;running;birdwatching;cooking,native-born Italian,not applicable,moderate,33,low,30,high,75,moderate,57,moderate,37,PhD,bachelor's degree,depressed,Judaism,asexual,You spend a few times monthly on social media
20260328_155437_run-00381_result.json,yes,223,yes,111,yes,con thinking,35,4,Philadelphia,divorced,vocational diploma,employed full-time,man,football (calcio);painting,immigrant,sales associate,high,92,low,4,low,6,high,96,moderate,63,upper secondary,master's degree,normal,Christianity,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00383_result.json,yes,265,yes,123,yes,con thinking,44,2,New York,in a relationship,vocational diploma,self-employed,man,rock climbing;running,immigrant,plumber,high,89,moderate,40,moderate,45,low,10,high,86,bachelor's degree,master's degree,with good mental health,Islam,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00384_result.json,yes,357,yes,289,yes,senza thinking,82,0,Philadelphia,divorced,PhD,retired,woman,classical music;videogames;travel,native-born American,not applicable,moderate,56,low,2,high,99,high,74,moderate,40,upper secondary,vocational diploma,anxious,Christianity,asexual,You spend roughly a few times weekly on social media
20260328_155437_run-00386_result.json,yes,261,yes,79,yes,con thinking,55,1,Washington DC,divorced,upper secondary,employed part-time,woman,gardening;board games;football (calcio);travel,native-born American,mechanic,low,24,low,4,moderate,65,low,13,moderate,40,lower secondary,bachelor's degree,anxious,Atheist,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00387_result.json,yes,235,yes,70,yes,con thinking,21,0,Philadelphia,single,upper secondary,full-time student,agender,football (calcio);classical music;cinema;yoga,native-born American,not applicable,moderate,40,high,98,low,13,moderate,46,high,67,primary school,lower secondary,with good mental health,Buddhism,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00388_result.json,yes,344,yes,103,yes,con thinking,67,3,Chicago,widowed,lower secondary,retired,transgender,yoga;gardening;travel;rock climbing,native-born American,not applicable,low,19,moderate,46,low,9,high,73,moderate,66,master's degree,lower secondary,normal,Islam,heterosexual,You have no social media
20260328_155437_run-00389_result.json,yes,407,yes,60,yes,con thinking,26,1,Milan,in a relationship,master's degree,full-time student,woman,reading novels;baking;classical music;running;painting,native-born Italian,not applicable,high,68,high,78,moderate,58,low,8,high,74,vocational diploma,lower secondary,curious,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00390_result.json,yes,312,yes,84,yes,con thinking,79,1,Bari,single,vocational diploma,retired,man,classical music;photography;cycling,native-born Italian,not applicable,high,69,moderate,65,high,71,moderate,63,low,32,primary school,vocational diploma,creative,Christianity,homosexual,You spend roughly one hour daily on social media
20260328_155437_run-00391_result.json,yes,407,yes,60,yes,con thinking,58,2,Washington DC,married,vocational diploma,employed full-time,woman,cycling;volunteering;travel;cinema,native-born American,carpenter,low,15,moderate,56,low,12,moderate,56,moderate,54,upper secondary,no formal education,with good mental health,Agnostic,heterosexual,You spend several hours daily on social media
20260328_155437_run-00392_result.json,yes,347,yes,73,yes,con thinking,86,0,Naples,single,bachelor's degree,retired,woman,rock climbing;football (calcio),native-born Italian,not applicable,moderate,56,high,77,moderate,36,moderate,54,high,67,PhD,bachelor's degree,creative,Christianity,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00393_result.json,yes,373,yes,65,yes,con thinking,89,1,Bologna,widowed,no formal education,retired,man,cinema;board games;yoga,native-born Italian,not applicable,moderate,52,high,90,moderate,54,moderate,46,high,82,lower secondary,master's degree,with good mental health,Agnostic,heterosexual,You have no social media
20260328_155437_run-00394_result.json,yes,202,yes,54,yes,con thinking,83,1,Lecce,married,bachelor's degree,retired,woman,board games;running,native-born Italian,not applicable,low,8,high,72,moderate,34,low,8,low,7,vocational diploma,no formal education,creative,Islam,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00395_result.json,yes,152,yes,32,yes,con thinking,41,2,Rome,married,vocational diploma,employed full-time,transgender,rock climbing;travel;cycling;reading novels;cinema,native-born Italian,waiter/waitress,moderate,36,low,4,low,0,moderate,50,low,17,primary school,bachelor's degree,depressed,Agnostic,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00398_result.json,yes,313,yes,79,yes,con thinking,62,3,Bologna,married,bachelor's degree,employed full-time,man,board games;videogames;hiking,native-born Italian,civil servant,high,93,moderate,51,moderate,53,low,15,high,100,primary school,PhD,depressed,Hinduism,homosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00399_result.json,yes,377,yes,92,yes,con thinking,34,0,Bari,single,lower secondary,employed full-time,woman,birdwatching;videogames;cooking;travel,native-born Italian,delivery driver,high,93,moderate,42,high,67,low,11,moderate,58,no formal education,primary school,anxious,Christianity,homosexual,You have no social media
20260328_155437_run-00400_result.json,yes,366,yes,93,yes,con thinking,46,3,Los Angeles,divorced,upper secondary,self-employed,woman,painting;videogames;travel,native-born American,retail worker,low,10,low,20,high,76,high,87,high,94,primary school,no formal education,anxious,Islam,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00401_result.json,yes,309,yes,93,yes,con thinking,40,3,Bari,divorced,upper secondary,employed part-time,man,yoga;cooking;videogames,immigrant,retail worker,low,7,low,3,high,82,high,100,moderate,53,upper secondary,PhD,curious,Hinduism,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00403_result.json,yes,368,yes,75,yes,con thinking,69,3,Los Angeles,divorced,lower secondary,self-employed,transgender,gardening;videogames;birdwatching;hiking;travel,native-born American,mechanic,moderate,44,low,20,high,74,moderate,35,moderate,60,bachelor's degree,PhD,with good mental health,Christianity,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00404_result.json,yes,365,yes,62,yes,con thinking,83,4,Philadelphia,divorced,no formal education,retired,woman,running;photography;volunteering;birdwatching,immigrant,not applicable,moderate,33,low,26,low,18,low,22,moderate,46,vocational diploma,upper secondary,curious,Buddhism,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00405_result.json,yes,281,yes,90,yes,con thinking,20,1,Bologna,single,upper secondary,full-time student,woman,baking;videogames;reading novels;photography;painting,native-born Italian,not applicable,moderate,37,low,26,high,85,low,0,moderate,44,primary school,no formal education,normal,Agnostic,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00407_result.json,yes,435,yes,104,yes,con thinking,80,3,Philadelphia,in a relationship,bachelor's degree,retired,transgender,board games;painting,immigrant,not applicable,low,19,high,89,high,85,moderate,65,high,71,lower secondary,lower secondary,curious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00408_result.json,yes,384,yes,125,yes,con thinking,48,1,Chicago,married,upper secondary,unemployed,agender,cooking;travel;yoga;board games;classical music,native-born American,not applicable,low,20,low,9,low,31,high,82,moderate,53,primary school,PhD,with good mental health,Judaism,heterosexual,You spend several hours daily on social media
20260328_155437_run-00409_result.json,yes,174,yes,77,yes,con thinking,26,0,Rome,in a relationship,bachelor's degree,employed full-time,woman,knitting;birdwatching;running,native-born Italian,translator,low,29,moderate,34,low,29,high,80,moderate,57,upper secondary,upper secondary,anxious,Hinduism,asexual,You spend roughly one hour daily on social media
20260328_155437_run-00410_result.json,yes,319,yes,76,yes,con thinking,19,0,Rome,in a relationship,bachelor's degree,full-time student,woman,baking;hiking;running,native-born Italian,not applicable,low,25,moderate,45,moderate,61,high,87,moderate,65,lower secondary,primary school,curious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00411_result.json,yes,348,yes,107,yes,con thinking,30,0,Washington DC,single,vocational diploma,unemployed,woman,board games;yoga,native-born American,not applicable,high,92,high,71,moderate,64,moderate,49,high,89,PhD,lower secondary,normal,Islam,homosexual,You spend roughly one hour daily on social media
20260328_155437_run-00412_result.json,yes,377,yes,109,yes,con thinking,87,2,Milan,married,upper secondary,retired,transgender,cinema;knitting,native-born Italian,not applicable,high,74,high,76,low,31,low,1,high,82,PhD,vocational diploma,with good mental health,Atheist,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00413_result.json,yes,254,yes,82,yes,con thinking,24,1,Milan,married,lower secondary,employed full-time,woman,cycling;photography;painting,native-born Italian,plumber,moderate,57,low,9,high,78,high,76,high,83,vocational diploma,master's degree,normal,Hinduism,asexual,You spend several hours daily on social media
20260328_155437_run-00414_result.json,yes,182,yes,89,yes,con thinking,48,1,Milan,in a relationship,vocational diploma,employed full-time,agender,gardening;volunteering;knitting;cinema;board games,native-born Italian,delivery driver,high,76,low,2,moderate,46,moderate,58,moderate,35,master's degree,bachelor's degree,creative,Judaism,heterosexual,You have no social media
20260328_155437_run-00415_result.json,yes,295,yes,117,yes,con thinking,25,0,Philadelphia,single,master's degree,full-time student,man,painting;cinema,native-born American,not applicable,low,10,low,0,low,13,low,9,moderate,56,lower secondary,PhD,normal,Christianity,heterosexual,You spend several hours daily on social media
20260328_155437_run-00417_result.json,yes,323,yes,79,yes,con thinking,76,3,Lecce,widowed,upper secondary,retired,woman,yoga;classical music;painting,native-born Italian,not applicable,moderate,64,low,9,high,75,high,67,moderate,51,PhD,master's degree,with good mental health,Buddhism,homosexual,You spend a few times monthly on social media
20260328_155437_run-00418_result.json,yes,404,yes,75,yes,con thinking,19,0,Los Angeles,single,upper secondary,full-time student,woman,rock climbing;running;travel;hiking;classical music,immigrant,not applicable,moderate,55,moderate,49,moderate,50,high,82,high,81,vocational diploma,primary school,curious,Hinduism,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00419_result.json,yes,373,yes,82,yes,con thinking,80,2,New York,divorced,upper secondary,retired,woman,hiking;videogames;birdwatching;baking;volunteering,immigrant,not applicable,moderate,62,low,25,moderate,45,low,22,low,11,PhD,PhD,normal,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00421_result.json,yes,359,yes,86,yes,con thinking,80,2,Rome,married,master's degree,retired,woman,reading novels;videogames,native-born Italian,not applicable,high,99,high,98,low,27,high,99,moderate,56,upper secondary,upper secondary,depressed,Hinduism,heterosexual,You spend several hours daily on social media
20260328_155437_run-00422_result.json,yes,329,yes,139,yes,con thinking,18,0,New York,single,vocational diploma,full-time student,agender,football (calcio);volunteering,native-born American,not applicable,low,18,moderate,57,high,74,moderate,57,high,96,vocational diploma,no formal education,anxious,Atheist,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00423_result.json,yes,341,yes,128,yes,con thinking,81,4,New York,widowed,lower secondary,retired,man,travel;football (calcio);painting;reading novels;running,immigrant,not applicable,high,79,low,27,high,95,moderate,47,high,74,primary school,no formal education,with good mental health,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00424_result.json,yes,347,yes,89,yes,con thinking,60,1,Milan,divorced,upper secondary,employed full-time,man,cinema;reading novels,immigrant,waiter/waitress,low,22,moderate,65,high,79,high,72,moderate,55,bachelor's degree,no formal education,creative,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00426_result.json,yes,239,yes,89,yes,con thinking,29,1,Washington DC,married,lower secondary,employed full-time,woman,rock climbing;travel;photography,native-born American,barista,moderate,48,low,15,moderate,51,high,77,low,28,lower secondary,no formal education,curious,Christianity,heterosexual,You have no social media
20260328_155437_run-00427_result.json,yes,309,yes,89,yes,con thinking,21,0,Chicago,single,vocational diploma,full-time student,transgender,yoga;cycling;hiking;rock climbing,native-born American,not applicable,moderate,40,moderate,43,high,85,moderate,47,low,29,vocational diploma,upper secondary,with good mental health,Judaism,homosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00428_result.json,yes,404,yes,345,yes,senza thinking,66,4,Rome,widowed,upper secondary,retired,agender,cooking;volunteering,native-born Italian,not applicable,moderate,33,high,83,moderate,37,low,20,low,24,upper secondary,no formal education,curious,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00429_result.json,yes,361,yes,105,yes,con thinking,65,1,Bari,married,master's degree,employed part-time,woman,birdwatching;classical music,native-born Italian,civil servant,moderate,34,moderate,62,moderate,56,low,28,high,67,master's degree,bachelor's degree,creative,Islam,heterosexual,You spend several hours daily on social media
20260328_155437_run-00430_result.json,yes,454,yes,63,yes,con thinking,31,1,Bari,married,bachelor's degree,employed part-time,transgender,gardening;cinema;cycling;rock climbing,native-born Italian,translator,moderate,63,moderate,61,moderate,42,moderate,61,high,73,upper secondary,master's degree,creative,Agnostic,asexual,You spend roughly a few times weekly on social media
20260328_155437_run-00432_result.json,yes,275,yes,123,yes,con thinking,62,0,Washington DC,married,bachelor's degree,employed full-time,woman,yoga;cinema,native-born American,hairdresser,low,26,high,100,low,20,moderate,37,moderate,56,master's degree,PhD,curious,Buddhism,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00434_result.json,yes,154,yes,73,yes,con thinking,81,0,Bari,single,bachelor's degree,retired,woman,board games;knitting;birdwatching,native-born Italian,not applicable,moderate,45,low,5,high,67,moderate,56,high,72,vocational diploma,vocational diploma,anxious,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00436_result.json,yes,476,yes,59,yes,con thinking,82,2,Naples,divorced,primary school,retired,transgender,running;reading novels;football (calcio);cinema,immigrant,not applicable,high,68,high,69,low,24,low,13,high,88,upper secondary,primary school,with good mental health,Christianity,homosexual,You spend roughly one hour daily on social media
20260328_155437_run-00437_result.json,yes,269,yes,113,yes,con thinking,71,1,New York,single,primary school,retired,woman,baking;photography,native-born American,not applicable,moderate,65,high,74,high,88,moderate,39,high,98,bachelor's degree,primary school,depressed,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00438_result.json,yes,430,yes,78,yes,con thinking,90,3,Washington DC,in a relationship,upper secondary,retired,man,hiking;baking;running,immigrant,not applicable,moderate,46,high,89,low,4,moderate,44,low,32,vocational diploma,lower secondary,depressed,Islam,homosexual,You spend a few times monthly on social media
20260328_155437_run-00439_result.json,yes,350,yes,147,yes,con thinking,66,3,Bologna,married,upper secondary,retired,man,volunteering;birdwatching;cooking;knitting,native-born Italian,not applicable,high,73,low,28,high,97,high,75,high,96,primary school,bachelor's degree,normal,Judaism,heterosexual,You spend roughly one hour daily on social media
20260328_155437_run-00440_result.json,yes,414,yes,108,yes,con thinking,63,2,New York,married,vocational diploma,employed part-time,man,board games;cinema;painting;cycling;football (calcio),native-born American,barista,moderate,40,high,71,high,73,moderate,49,moderate,49,upper secondary,bachelor's degree,creative,Buddhism,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00441_result.json,yes,439,yes,111,yes,con thinking,86,0,Kansas City,widowed,PhD,retired,woman,birdwatching;cooking;cycling;cinema,native-born American,not applicable,moderate,63,high,99,low,18,moderate,48,moderate,54,master's degree,no formal education,creative,Atheist,heterosexual,You spend several hours daily on social media
20260328_155437_run-00442_result.json,yes,429,yes,70,yes,con thinking,38,0,Washington DC,single,master's degree,employed full-time,agender,volunteering;classical music,native-born American,journalist,moderate,48,low,16,high,80,moderate,41,high,98,PhD,vocational diploma,curious,Islam,heterosexual,You spend several hours daily on social media
20260328_155437_run-00443_result.json,yes,334,yes,121,yes,con thinking,44,4,Bari,married,bachelor's degree,employed full-time,woman,gardening;volunteering,native-born Italian,UX designer,low,31,low,0,high,90,moderate,42,moderate,34,vocational diploma,PhD,anxious,Agnostic,heterosexual,You have no social media
20260328_155437_run-00444_result.json,yes,412,yes,71,yes,con thinking,79,1,Lecce,single,master's degree,retired,man,knitting;cinema;birdwatching;cycling,native-born Italian,not applicable,moderate,47,high,73,high,79,high,74,moderate,64,primary school,lower secondary,curious,Hinduism,homosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00446_result.json,yes,407,yes,80,yes,con thinking,18,0,Philadelphia,in a relationship,upper secondary,employed part-time,man,gardening;volunteering;hiking;painting;classical music,native-born American,mechanic,low,31,low,3,low,27,high,98,high,99,primary school,no formal education,anxious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00447_result.json,yes,363,yes,81,yes,con thinking,54,2,Bologna,divorced,master's degree,self-employed,man,cooking;gardening;hiking;running;videogames,immigrant,doctor,low,10,moderate,52,high,70,low,18,moderate,64,vocational diploma,lower secondary,creative,Agnostic,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00448_result.json,yes,351,yes,141,yes,con thinking,70,3,Rome,married,upper secondary,retired,man,photography;board games;travel;running;cooking,native-born Italian,not applicable,low,10,low,16,moderate,41,high,99,low,31,lower secondary,PhD,anxious,Islam,heterosexual,You have no social media
20260328_155437_run-00449_result.json,yes,274,yes,121,yes,con thinking,65,3,Philadelphia,married,bachelor's degree,employed part-time,woman,travel;running,native-born American,civil servant,high,78,low,12,high,78,moderate,41,low,26,lower secondary,primary school,curious,Buddhism,bisexual,You spend roughly a few times weekly on social media
20260328_155437_run-00451_result.json,yes,328,yes,82,yes,con thinking,19,0,Chicago,single,upper secondary,employed part-time,agender,reading novels;hiking,native-born American,hairdresser,low,25,moderate,35,high,77,high,95,moderate,63,PhD,vocational diploma,depressed,Hinduism,heterosexual,You have no social media
20260328_155437_run-00452_result.json,yes,297,yes,96,yes,con thinking,55,2,Bari,in a relationship,bachelor's degree,employed full-time,woman,board games;running,immigrant,civil servant,moderate,57,low,13,moderate,42,high,100,moderate,66,PhD,no formal education,depressed,Hinduism,heterosexual,You have no social media
20260328_155437_run-00454_result.json,yes,306,yes,42,yes,con thinking,42,3,Lecce,married,lower secondary,unemployed,woman,photography;yoga;videogames;birdwatching;cycling,native-born Italian,not applicable,low,28,moderate,51,high,89,low,25,high,73,lower secondary,master's degree,creative,Hinduism,heterosexual,You have no social media
20260328_155437_run-00455_result.json,yes,286,yes,54,yes,con thinking,54,1,Rome,married,upper secondary,unemployed,man,classical music;birdwatching,native-born Italian,not applicable,moderate,42,high,98,low,16,low,21,moderate,40,primary school,PhD,depressed,Islam,heterosexual,You have no social media
20260328_155437_run-00457_result.json,yes,344,yes,63,yes,con thinking,24,0,Naples,single,bachelor's degree,self-employed,woman,travel;rock climbing;yoga;baking,native-born Italian,engineer,high,77,high,74,moderate,47,moderate,54,low,2,bachelor's degree,no formal education,with good mental health,Buddhism,heterosexual,You spend a few times monthly on social media
20260328_155437_run-00459_result.json,yes,304,yes,135,yes,con thinking,63,3,Los Angeles,married,upper secondary,unemployed,man,volunteering;reading novels,native-born American,not applicable,moderate,39,moderate,35,moderate,39,high,68,high,92,vocational diploma,upper secondary,normal,Islam,heterosexual,You spend several hours daily on social media
20260328_155437_run-00460_result.json,yes,434,yes,46,yes,con thinking,46,0,Philadelphia,single,bachelor's degree,employed full-time,woman,baking;volunteering;videogames;rock climbing;painting,native-born American,nurse,moderate,53,moderate,40,low,9,low,24,high,97,PhD,PhD,depressed,Islam,heterosexual,You spend several hours daily on social media
20260328_155437_run-00461_result.json,yes,235,yes,65,yes,con thinking,63,0,Bari,married,primary school,unemployed,man,gardening;birdwatching;football (calcio),immigrant,not applicable,high,96,low,19,low,6,low,2,high,84,no formal education,no formal education,creative,Christianity,homosexual,You have no social media
20260328_155437_run-00463_result.json,yes,282,yes,91,yes,con thinking,44,3,Lecce,married,master's degree,employed full-time,woman,football (calcio);classical music;knitting;videogames,native-born Italian,UX designer,low,20,moderate,57,moderate,53,moderate,50,moderate,57,bachelor's degree,master's degree,curious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00464_result.json,yes,338,yes,90,yes,con thinking,60,0,Kansas City,married,bachelor's degree,employed full-time,man,football (calcio);rock climbing;birdwatching;reading novels,native-born American,school teacher,low,16,moderate,62,moderate,59,moderate,44,high,87,vocational diploma,master's degree,depressed,Judaism,homosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00465_result.json,yes,408,yes,157,yes,con thinking,49,0,Bologna,married,bachelor's degree,employed full-time,woman,board games;hiking,immigrant,data scientist,high,92,high,89,low,28,high,91,moderate,66,master's degree,lower secondary,creative,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_155437_run-00466_result.json,yes,293,yes,69,yes,con thinking,25,0,Chicago,single,vocational diploma,unemployed,agender,painting;hiking;videogames;knitting,immigrant,not applicable,low,20,low,11,moderate,62,moderate,57,high,76,no formal education,bachelor's degree,creative,Islam,heterosexual,You spend several hours daily on social media
20260328_155437_run-00468_result.json,yes,344,yes,68,yes,con thinking,88,1,Milan,married,vocational diploma,retired,man,birdwatching;photography,immigrant,not applicable,low,14,low,25,moderate,36,high,95,moderate,59,no formal education,primary school,anxious,Islam,bisexual,You spend roughly one hour daily on social media
20260328_155437_run-00470_result.json,yes,293,yes,121,yes,con thinking,77,2,Chicago,divorced,no formal education,unemployed,woman,baking;reading novels;videogames;gardening;birdwatching,native-born American,not applicable,high,94,moderate,38,low,16,low,28,high,86,PhD,vocational diploma,creative,Islam,heterosexual,You spend a few times monthly on social media
