file_name,has_opinion_text,opinion_word_count,has_reasoning_summary_text,reasoning_summary_word_count,has_topic_text,thinking_flag,age,children,city_of_living,current_marital_status,education_level,employment_status,gender,hobbies,migration_status,occupation,ocean.agreeableness.level,ocean.agreeableness.score,ocean.conscientiousness.level,ocean.conscientiousness.score,ocean.extraversion.level,ocean.extraversion.score,ocean.neuroticism.level,ocean.neuroticism.score,ocean.openness.level,ocean.openness.score,parents_education.parent_1,parents_education.parent_2,psychological_feature,religious_beliefs,sexual_orientation,time_onsocialmedia
20260328_095133_result.json,yes,236,yes,83,yes,con thinking,47,1,New York,single,upper secondary,unemployed,man,cooking;volunteering;rock climbing,immigrant,not applicable,high,70,moderate,44,high,82,low,19,moderate,57,no formal education,PhD,depressed,Christianity,heterosexual,You have no social media
20260328_095145_result.json,yes,298,yes,63,yes,con thinking,70,2,Chicago,in a relationship,lower secondary,retired,woman,birdwatching;volunteering;hiking,native-born American,not applicable,high,95,low,21,moderate,58,low,3,moderate,45,lower secondary,lower secondary,normal,Islam,heterosexual,You have no social media
20260328_095156_result.json,yes,243,yes,107,yes,con thinking,23,1,Lecce,in a relationship,bachelor's degree,full-time student,woman,board games;photography;knitting,native-born Italian,not applicable,low,23,low,7,moderate,35,high,88,high,72,vocational diploma,PhD,creative,Christianity,heterosexual,You spend a few times monthly on social media
20260328_095207_result.json,yes,241,yes,110,yes,con thinking,72,1,Washington DC,divorced,bachelor's degree,retired,man,cycling;board games;yoga,native-born American,not applicable,low,24,moderate,56,high,96,moderate,60,moderate,41,vocational diploma,master's degree,depressed,Islam,heterosexual,You spend several hours daily on social media
20260328_095219_result.json,yes,242,yes,120,yes,con thinking,85,2,New York,single,bachelor's degree,retired,woman,board games;knitting;yoga;hiking;running,native-born American,not applicable,moderate,43,high,67,moderate,55,moderate,61,low,29,vocational diploma,primary school,normal,Islam,homosexual,You spend a few times monthly on social media
20260328_095232_result.json,yes,266,yes,146,yes,con thinking,42,1,Philadelphia,married,upper secondary,employed part-time,woman,travel;board games;rock climbing;baking,native-born American,retail worker,moderate,60,low,7,low,13,low,2,moderate,45,bachelor's degree,primary school,anxious,Hinduism,heterosexual,You have no social media
20260328_095243_result.json,yes,202,yes,103,yes,con thinking,86,2,Naples,divorced,lower secondary,retired,woman,videogames;reading novels;yoga,native-born Italian,not applicable,moderate,53,moderate,55,moderate,45,low,29,low,25,master's degree,upper secondary,with good mental health,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260328_095254_result.json,yes,271,yes,111,yes,con thinking,24,0,Naples,single,upper secondary,employed part-time,man,board games;photography;cinema,immigrant,cleaner,moderate,59,high,96,low,3,moderate,49,low,22,bachelor's degree,bachelor's degree,normal,Christianity,bisexual,You spend a few times monthly on social media
20260328_095307_result.json,yes,244,yes,127,yes,con thinking,41,3,Los Angeles,married,primary school,employed full-time,woman,photography;cooking;baking;reading novels,native-born American,retail worker,high,97,low,30,high,93,low,28,high,99,no formal education,no formal education,normal,Christianity,heterosexual,You spend roughly one hour daily on social media
20260328_095317_result.json,yes,223,yes,80,yes,con thinking,85,1,Milan,married,PhD,retired,woman,cycling;classical music;yoga;painting;cinema,native-born Italian,not applicable,low,14,moderate,56,moderate,43,high,93,moderate,49,lower secondary,vocational diploma,depressed,Atheist,heterosexual,You spend several hours daily on social media
20260328_095330_result.json,yes,280,yes,112,yes,con thinking,55,1,New York,married,primary school,employed part-time,woman,rock climbing;hiking;running;birdwatching;knitting,immigrant,waiter/waitress,moderate,35,low,8,low,30,high,75,low,17,upper secondary,master's degree,normal,Islam,heterosexual,You spend a few times monthly on social media
20260328_095341_result.json,yes,195,yes,113,yes,con thinking,45,3,Philadelphia,in a relationship,lower secondary,employed part-time,man,videogames;classical music;gardening;yoga;travel,native-born American,delivery driver,high,97,low,17,high,79,low,8,moderate,43,lower secondary,upper secondary,curious,Buddhism,heterosexual,You spend a few times monthly on social media
20260328_095352_result.json,yes,210,yes,110,yes,con thinking,57,1,Rome,married,bachelor's degree,employed full-time,man,birdwatching;travel;running;football (calcio),native-born Italian,school teacher,high,81,high,77,high,69,high,100,low,18,primary school,lower secondary,anxious,Christianity,heterosexual,You spend several hours daily on social media
20260328_095404_result.json,yes,251,yes,135,yes,con thinking,58,2,Rome,married,primary school,employed full-time,woman,travel;painting;knitting;cooking,native-born Italian,cleaner,moderate,62,moderate,49,high,92,moderate,48,low,31,primary school,primary school,creative,Agnostic,heterosexual,You spend a few times monthly on social media
20260328_095415_result.json,yes,255,yes,76,yes,con thinking,62,1,Washington DC,in a relationship,bachelor's degree,employed full-time,man,board games;cycling;rock climbing,native-born American,electrician,low,13,low,9,moderate,54,high,96,moderate,52,lower secondary,no formal education,normal,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_095428_result.json,yes,311,yes,142,yes,con thinking,40,0,Bari,divorced,bachelor's degree,employed full-time,man,cycling;painting;cooking;rock climbing;running,native-born Italian,waiter/waitress,moderate,52,moderate,57,low,5,moderate,41,moderate,47,no formal education,bachelor's degree,curious,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260328_095440_result.json,yes,236,yes,87,yes,con thinking,22,0,Washington DC,single,vocational diploma,self-employed,woman,hiking;reading novels;classical music;baking;running,native-born American,carpenter,low,29,high,72,moderate,53,moderate,47,low,7,primary school,no formal education,with good mental health,Christianity,homosexual,You spend a few times monthly on social media
20260328_095451_result.json,yes,239,yes,113,yes,con thinking,50,0,Lecce,single,bachelor's degree,employed full-time,man,cycling;cinema,native-born Italian,nurse,low,20,high,80,high,93,low,25,low,15,no formal education,bachelor's degree,curious,Hinduism,asexual,You spend roughly one hour daily on social media
20260328_095508_result.json,yes,262,yes,93,yes,con thinking,66,2,Kansas City,divorced,vocational diploma,retired,man,cooking;volunteering;running;yoga,native-born American,not applicable,low,19,high,77,high,68,high,71,high,96,vocational diploma,no formal education,curious,Buddhism,heterosexual,You spend a few times monthly on social media
20260328_095519_result.json,yes,248,yes,81,yes,con thinking,20,0,Philadelphia,single,lower secondary,full-time student,man,football (calcio);volunteering,native-born American,not applicable,high,97,low,10,moderate,62,moderate,63,low,5,vocational diploma,master's degree,depressed,Christianity,heterosexual,You spend several hours daily on social media
20260328_095530_result.json,yes,227,yes,108,yes,con thinking,38,0,Bologna,married,primary school,employed full-time,man,knitting;yoga;travel,native-born Italian,cleaner,low,24,high,72,moderate,56,high,98,moderate,40,upper secondary,upper secondary,depressed,Christianity,heterosexual,You spend roughly one hour daily on social media
20260328_095541_result.json,yes,231,yes,92,yes,con thinking,19,0,Naples,single,upper secondary,full-time student,man,volunteering;rock climbing,native-born Italian,not applicable,low,27,low,26,moderate,43,low,11,moderate,45,PhD,bachelor's degree,depressed,Atheist,heterosexual,You spend several hours daily on social media
20260328_095552_result.json,yes,219,yes,121,yes,con thinking,19,0,Chicago,single,bachelor's degree,employed part-time,woman,yoga;knitting,native-born American,data scientist,low,1,low,5,moderate,40,moderate,49,moderate,63,master's degree,upper secondary,normal,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260328_095603_result.json,yes,210,yes,63,yes,con thinking,68,1,Milan,divorced,vocational diploma,retired,man,gardening;volunteering;cinema,native-born Italian,not applicable,moderate,58,low,25,low,7,moderate,61,moderate,58,upper secondary,upper secondary,curious,Christianity,heterosexual,You have no social media
20260328_095614_result.json,yes,268,yes,106,yes,con thinking,68,1,New York,in a relationship,vocational diploma,retired,man,videogames;reading novels;hiking;painting;gardening,native-born American,not applicable,moderate,56,low,27,high,92,moderate,37,high,67,bachelor's degree,master's degree,with good mental health,Islam,heterosexual,You spend roughly a few times weekly on social media
20260328_095626_result.json,yes,248,yes,94,yes,con thinking,25,0,New York,single,bachelor's degree,employed full-time,woman,cooking;reading novels;cycling;photography,native-born American,UX designer,high,100,low,10,moderate,59,high,77,moderate,37,lower secondary,no formal education,anxious,Judaism,bisexual,You have no social media
20260328_095638_result.json,yes,219,yes,107,yes,con thinking,42,2,New York,in a relationship,upper secondary,employed part-time,man,reading novels;running;knitting;yoga;videogames,native-born American,cleaner,high,69,low,24,moderate,52,moderate,36,moderate,40,upper secondary,vocational diploma,curious,Agnostic,heterosexual,You have no social media
20260328_095649_result.json,yes,245,yes,116,yes,con thinking,50,3,Washington DC,married,bachelor's degree,employed full-time,woman,birdwatching;running;reading novels,native-born American,nurse,high,93,moderate,47,moderate,52,moderate,38,moderate,55,PhD,bachelor's degree,with good mental health,Buddhism,heterosexual,You spend roughly one hour daily on social media
20260328_095702_result.json,yes,277,yes,133,yes,con thinking,32,2,New York,in a relationship,upper secondary,employed full-time,woman,cycling;classical music;volunteering;cinema,native-born American,plumber,low,9,low,20,moderate,50,moderate,60,high,74,primary school,bachelor's degree,depressed,Judaism,asexual,You have no social media
20260328_095713_result.json,yes,239,yes,102,yes,con thinking,32,1,Naples,in a relationship,master's degree,self-employed,woman,cooking;yoga;cinema;running;classical music,native-born Italian,UX designer,moderate,65,low,7,high,68,high,74,moderate,40,no formal education,PhD,creative,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_095725_result.json,yes,220,yes,104,yes,con thinking,58,4,New York,in a relationship,bachelor's degree,employed full-time,woman,painting;baking;knitting;board games;classical music,native-born American,journalist,high,78,moderate,57,moderate,56,low,30,moderate,56,primary school,lower secondary,normal,Islam,heterosexual,You spend a few times monthly on social media
20260328_095736_result.json,yes,258,yes,106,yes,con thinking,26,1,New York,married,upper secondary,employed full-time,man,cooking;board games,immigrant,mechanic,low,6,high,82,moderate,66,high,71,moderate,66,no formal education,bachelor's degree,depressed,Islam,heterosexual,You have no social media
20260328_095747_result.json,yes,217,yes,123,yes,con thinking,44,4,Milan,married,vocational diploma,employed full-time,man,birdwatching;cycling,native-born Italian,cleaner,moderate,55,high,98,low,31,low,16,low,12,no formal education,bachelor's degree,with good mental health,Buddhism,asexual,You spend roughly a few times weekly on social media
20260328_095759_result.json,yes,250,yes,95,yes,con thinking,45,0,Rome,divorced,bachelor's degree,employed part-time,woman,football (calcio);hiking;volunteering,immigrant,journalist,moderate,45,moderate,33,low,12,high,68,high,75,primary school,no formal education,curious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260328_095810_result.json,yes,234,yes,126,yes,con thinking,75,1,Kansas City,married,vocational diploma,retired,woman,birdwatching;cinema;travel;videogames,native-born American,not applicable,moderate,34,low,30,low,27,high,81,moderate,64,PhD,vocational diploma,creative,Christianity,bisexual,You spend roughly a few times weekly on social media
20260328_095822_result.json,yes,244,yes,113,yes,con thinking,31,1,Naples,single,no formal education,unemployed,man,yoga;cooking;football (calcio);cycling;hiking,native-born Italian,not applicable,low,0,low,19,high,79,moderate,60,high,95,upper secondary,upper secondary,depressed,Christianity,heterosexual,You spend several hours daily on social media
20260328_095834_result.json,yes,239,yes,122,yes,con thinking,50,0,Bologna,married,master's degree,employed part-time,woman,volunteering;running,native-born Italian,startup founder,moderate,44,high,91,moderate,59,moderate,59,low,32,PhD,bachelor's degree,normal,Christianity,heterosexual,You spend a few times monthly on social media
20260328_095845_result.json,yes,249,yes,69,yes,con thinking,22,0,Rome,in a relationship,master's degree,employed full-time,man,running;football (calcio);volunteering,native-born Italian,UX designer,low,21,high,89,low,21,high,96,moderate,36,no formal education,no formal education,anxious,Islam,heterosexual,You have no social media
20260328_095856_result.json,yes,222,yes,115,yes,con thinking,19,0,Rome,single,bachelor's degree,full-time student,man,photography;volunteering;gardening,immigrant,not applicable,low,28,moderate,57,high,100,moderate,34,high,81,master's degree,vocational diploma,anxious,Atheist,heterosexual,You have no social media
20260328_095908_result.json,yes,272,yes,122,yes,con thinking,86,0,Naples,single,PhD,retired,man,painting;reading novels;hiking,native-born Italian,not applicable,moderate,45,high,97,low,12,low,20,low,10,master's degree,lower secondary,with good mental health,Atheist,heterosexual,You have no social media
20260328_095918_result.json,yes,195,yes,75,yes,con thinking,80,1,Philadelphia,widowed,upper secondary,retired,woman,hiking;cycling,native-born American,not applicable,high,97,moderate,36,low,23,high,79,low,24,lower secondary,no formal education,anxious,Christianity,heterosexual,You spend roughly one hour daily on social media
20260328_095930_result.json,yes,260,yes,137,yes,con thinking,45,0,Naples,divorced,primary school,unemployed,man,running;cooking,native-born Italian,not applicable,high,87,moderate,56,low,12,moderate,43,low,13,lower secondary,vocational diploma,curious,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_095941_result.json,yes,244,yes,116,yes,con thinking,26,0,Los Angeles,in a relationship,master's degree,full-time student,woman,cycling;knitting,native-born American,not applicable,low,7,low,4,high,95,low,19,high,83,PhD,PhD,curious,Islam,heterosexual,You spend a few times monthly on social media
20260328_095953_result.json,yes,256,yes,104,yes,con thinking,58,2,Philadelphia,in a relationship,vocational diploma,self-employed,woman,gardening;knitting;travel;board games;cycling,native-born American,delivery driver,high,75,high,90,low,30,high,98,high,93,master's degree,vocational diploma,normal,Buddhism,heterosexual,You spend several hours daily on social media
20260328_100005_result.json,yes,257,yes,142,yes,con thinking,90,2,Naples,in a relationship,bachelor's degree,retired,man,classical music;board games;rock climbing;football (calcio);painting,native-born Italian,not applicable,low,15,high,99,low,23,high,83,high,87,PhD,vocational diploma,normal,Agnostic,heterosexual,You spend roughly a few times weekly on social media
20260328_100017_result.json,yes,246,yes,110,yes,con thinking,34,0,Naples,single,primary school,employed full-time,man,classical music;football (calcio);painting;cinema,native-born Italian,electrician,high,85,high,81,moderate,65,low,17,moderate,50,PhD,upper secondary,anxious,Christianity,bisexual,You have no social media
20260328_100030_result.json,yes,293,yes,119,yes,con thinking,46,3,Los Angeles,married,bachelor's degree,self-employed,woman,travel;cinema;reading novels;cooking,immigrant,journalist,low,26,moderate,55,low,21,moderate,50,moderate,57,no formal education,no formal education,creative,Islam,heterosexual,You spend a few times monthly on social media
20260328_100042_result.json,yes,257,yes,133,yes,con thinking,38,3,Washington DC,married,lower secondary,employed part-time,woman,rock climbing;volunteering,native-born American,mechanic,low,25,high,83,moderate,57,high,96,low,20,vocational diploma,vocational diploma,with good mental health,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260328_100054_result.json,yes,216,yes,80,yes,con thinking,60,3,Bari,in a relationship,bachelor's degree,employed part-time,man,hiking;classical music;painting;gardening,immigrant,accountant,moderate,59,high,73,high,68,low,8,low,25,bachelor's degree,no formal education,anxious,Christianity,homosexual,You spend roughly a few times weekly on social media
20260328_100105_result.json,yes,211,yes,100,yes,con thinking,86,3,Chicago,single,vocational diploma,employed part-time,woman,rock climbing;classical music;board games;cinema,native-born American,hairdresser,low,17,moderate,38,moderate,42,low,32,low,13,primary school,no formal education,creative,Atheist,bisexual,You spend roughly a few times weekly on social media
20260328_100118_result.json,yes,312,yes,147,yes,con thinking,44,3,Bologna,married,lower secondary,employed full-time,man,baking;knitting;classical music,native-born Italian,barista,moderate,65,moderate,53,high,87,moderate,43,low,19,no formal education,PhD,with good mental health,Christianity,homosexual,You spend a few times monthly on social media
20260328_100130_result.json,yes,296,yes,128,yes,con thinking,43,3,New York,married,bachelor's degree,employed full-time,woman,travel;rock climbing;birdwatching,native-born American,retail worker,high,92,moderate,55,high,80,low,1,high,96,lower secondary,primary school,curious,Islam,asexual,You spend a few times monthly on social media
20260328_100141_result.json,yes,254,yes,87,yes,con thinking,70,2,Naples,married,lower secondary,retired,woman,painting;gardening;photography;knitting,immigrant,not applicable,high,80,high,91,moderate,41,low,23,high,70,PhD,primary school,anxious,Agnostic,homosexual,You spend a few times monthly on social media
20260328_100154_result.json,yes,259,yes,171,yes,con thinking,61,4,Philadelphia,divorced,primary school,unemployed,woman,painting;birdwatching;running;cinema;yoga,immigrant,not applicable,high,89,low,30,high,79,low,1,moderate,58,no formal education,upper secondary,curious,Islam,asexual,You have no social media
20260328_100206_result.json,yes,228,yes,108,yes,con thinking,58,4,Chicago,married,primary school,unemployed,man,baking;cinema;videogames;board games,native-born American,not applicable,high,81,moderate,58,moderate,49,moderate,53,low,0,vocational diploma,bachelor's degree,anxious,Agnostic,heterosexual,You spend a few times monthly on social media
20260328_100216_result.json,yes,221,yes,94,yes,con thinking,57,1,Philadelphia,married,PhD,employed full-time,woman,rock climbing;baking;birdwatching;cinema,native-born American,journalist,moderate,53,moderate,53,high,79,low,20,high,73,bachelor's degree,PhD,with good mental health,Atheist,heterosexual,You have no social media
20260328_100228_result.json,yes,232,yes,108,yes,con thinking,21,1,Lecce,single,bachelor's degree,employed part-time,man,football (calcio);painting;travel,native-born Italian,translator,high,78,high,83,moderate,60,high,93,high,71,bachelor's degree,master's degree,normal,Islam,homosexual,You spend roughly one hour daily on social media
20260328_100241_result.json,yes,285,yes,136,yes,con thinking,33,2,Philadelphia,in a relationship,vocational diploma,self-employed,man,photography;cycling;birdwatching;cinema;yoga,native-born American,retail worker,low,7,high,83,low,3,moderate,52,moderate,34,lower secondary,primary school,creative,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260328_100253_result.json,yes,248,yes,103,yes,con thinking,90,0,New York,married,PhD,retired,man,rock climbing;volunteering;cycling;cooking,native-born American,not applicable,low,7,moderate,35,low,10,low,14,low,15,PhD,no formal education,with good mental health,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_100304_result.json,yes,251,yes,89,yes,con thinking,35,1,Lecce,in a relationship,master's degree,employed full-time,man,hiking;videogames,native-born Italian,nurse,moderate,61,low,27,high,92,low,23,moderate,66,vocational diploma,bachelor's degree,creative,Christianity,bisexual,You spend several hours daily on social media
20260328_100315_result.json,yes,211,yes,105,yes,con thinking,63,1,Milan,in a relationship,bachelor's degree,self-employed,woman,gardening;yoga,immigrant,accountant,low,31,low,11,moderate,50,high,76,high,74,bachelor's degree,vocational diploma,normal,Hinduism,heterosexual,You have no social media
20260328_100327_result.json,yes,225,yes,115,yes,con thinking,71,3,Los Angeles,in a relationship,master's degree,self-employed,man,hiking;classical music,native-born American,nurse,high,85,low,31,moderate,39,high,72,moderate,51,lower secondary,primary school,curious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260328_100338_result.json,yes,240,yes,83,yes,con thinking,35,1,Rome,single,upper secondary,self-employed,woman,reading novels;running;football (calcio),native-born Italian,sales associate,high,72,moderate,47,low,6,low,12,low,6,lower secondary,bachelor's degree,curious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_100350_result.json,yes,245,yes,112,yes,con thinking,78,1,Washington DC,single,vocational diploma,retired,man,reading novels;travel;running,immigrant,not applicable,high,100,moderate,42,low,19,high,87,moderate,51,upper secondary,vocational diploma,with good mental health,Christianity,heterosexual,You spend a few times monthly on social media
20260328_100401_result.json,yes,284,yes,85,yes,con thinking,52,1,Milan,married,upper secondary,unemployed,woman,cooking;birdwatching,native-born Italian,not applicable,high,96,moderate,65,high,74,moderate,46,moderate,37,vocational diploma,no formal education,curious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_100413_result.json,yes,268,yes,110,yes,con thinking,40,1,Washington DC,single,no formal education,self-employed,man,knitting;gardening;baking,native-born American,electrician,low,15,moderate,49,high,98,high,77,moderate,47,no formal education,lower secondary,creative,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260328_100425_result.json,yes,251,yes,98,yes,con thinking,58,2,Lecce,in a relationship,bachelor's degree,employed part-time,woman,videogames;photography;birdwatching;yoga;football (calcio),native-born Italian,accountant,low,13,high,95,low,31,high,87,low,2,primary school,primary school,curious,Atheist,heterosexual,You have no social media
20260328_100436_result.json,yes,269,yes,101,yes,con thinking,36,0,Naples,married,lower secondary,employed full-time,woman,football (calcio);birdwatching,immigrant,waiter/waitress,low,11,low,7,high,67,moderate,62,low,28,primary school,no formal education,anxious,Christianity,homosexual,You spend roughly a few times weekly on social media
20260328_100448_result.json,yes,237,yes,117,yes,con thinking,36,1,Bari,single,vocational diploma,unemployed,man,running;football (calcio);painting,native-born Italian,not applicable,moderate,55,low,9,high,86,low,8,high,95,no formal education,vocational diploma,depressed,Atheist,heterosexual,You have no social media
20260328_100459_result.json,yes,218,yes,81,yes,con thinking,75,0,Milan,widowed,upper secondary,retired,man,classical music;volunteering,native-born Italian,not applicable,moderate,60,high,72,high,94,moderate,49,high,79,master's degree,vocational diploma,with good mental health,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260328_100510_result.json,yes,238,yes,110,yes,con thinking,61,3,Kansas City,widowed,vocational diploma,employed part-time,man,photography;running,native-born American,delivery driver,low,20,low,13,moderate,61,high,77,low,7,upper secondary,primary school,creative,Islam,heterosexual,You spend a few times monthly on social media
20260328_100521_result.json,yes,213,yes,107,yes,con thinking,22,0,Bologna,single,vocational diploma,employed full-time,man,videogames;rock climbing,native-born Italian,cleaner,high,69,high,82,low,18,high,80,moderate,40,PhD,vocational diploma,anxious,Islam,heterosexual,You have no social media
20260328_100532_result.json,yes,237,yes,119,yes,con thinking,66,3,Philadelphia,married,vocational diploma,retired,man,cooking;classical music;football (calcio),native-born American,not applicable,moderate,53,low,32,high,74,high,96,high,94,no formal education,primary school,anxious,Christianity,heterosexual,You spend roughly a few times weekly on social media
20260328_100544_result.json,yes,258,yes,115,yes,con thinking,87,1,New York,in a relationship,bachelor's degree,employed part-time,man,birdwatching;knitting;volunteering;running,native-born American,mechanic,moderate,58,moderate,51,high,82,moderate,36,low,20,no formal education,vocational diploma,creative,Hinduism,homosexual,You have no social media
20260328_100556_result.json,yes,301,yes,97,yes,con thinking,74,1,Philadelphia,divorced,bachelor's degree,retired,woman,running;painting,native-born American,not applicable,low,27,low,29,low,0,moderate,65,high,78,master's degree,bachelor's degree,depressed,Christianity,heterosexual,You have no social media
20260328_100608_result.json,yes,259,yes,104,yes,con thinking,22,1,Rome,single,bachelor's degree,employed full-time,woman,videogames;painting,native-born Italian,electrician,high,71,moderate,46,high,94,low,21,moderate,44,no formal education,vocational diploma,curious,Buddhism,heterosexual,You spend roughly a few times weekly on social media
20260328_100620_result.json,yes,252,yes,109,yes,con thinking,21,0,Los Angeles,single,vocational diploma,employed part-time,man,birdwatching;rock climbing;volunteering;cycling;gardening,native-born American,fitness trainer,high,68,high,74,low,2,low,21,low,22,PhD,master's degree,with good mental health,Christianity,heterosexual,You have no social media
20260328_100632_result.json,yes,264,yes,111,yes,con thinking,56,2,Washington DC,married,upper secondary,employed full-time,man,reading novels;classical music;board games;cinema;rock climbing,native-born American,waiter/waitress,moderate,65,low,5,high,93,low,13,high,90,PhD,primary school,with good mental health,Atheist,heterosexual,You spend roughly a few times weekly on social media
20260328_100643_result.json,yes,218,yes,102,yes,con thinking,64,2,Lecce,married,upper secondary,self-employed,man,cooking;classical music;board games;cycling,native-born Italian,mechanic,high,100,low,3,high,85,moderate,45,high,85,master's degree,vocational diploma,normal,Judaism,heterosexual,You spend roughly a few times weekly on social media
20260328_100655_result.json,yes,267,yes,141,yes,con thinking,47,1,Bari,in a relationship,primary school,employed part-time,woman,reading novels;yoga;football (calcio),native-born Italian,fitness trainer,low,13,low,20,high,83,high,68,moderate,62,master's degree,upper secondary,curious,Islam,heterosexual,You have no social media
20260328_100707_result.json,yes,238,yes,115,yes,con thinking,34,1,Naples,in a relationship,master's degree,employed full-time,woman,birdwatching;board games;baking;knitting,native-born Italian,startup founder,high,70,moderate,54,high,78,moderate,34,low,32,lower secondary,primary school,depressed,Hinduism,heterosexual,You spend several hours daily on social media
20260328_100720_result.json,yes,281,yes,118,yes,con thinking,76,1,Naples,married,no formal education,retired,man,baking;birdwatching;hiking;running;reading novels,immigrant,not applicable,low,3,moderate,49,high,87,moderate,62,moderate,58,lower secondary,master's degree,with good mental health,Atheist,heterosexual,You spend roughly one hour daily on social media
20260328_100731_result.json,yes,212,yes,115,yes,con thinking,59,0,New York,single,primary school,employed full-time,woman,rock climbing;gardening,native-born American,delivery driver,high,93,high,98,low,27,high,71,low,9,primary school,no formal education,curious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_100743_result.json,yes,273,yes,133,yes,con thinking,31,3,Milan,in a relationship,upper secondary,employed full-time,woman,hiking;reading novels;football (calcio);running,native-born Italian,plumber,low,16,moderate,33,high,92,high,75,high,88,bachelor's degree,lower secondary,depressed,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260328_100755_result.json,yes,283,yes,127,yes,con thinking,41,1,Bologna,divorced,upper secondary,employed full-time,man,painting;hiking,native-born Italian,mechanic,moderate,57,low,24,moderate,63,high,81,low,25,PhD,bachelor's degree,depressed,Atheist,heterosexual,You spend several hours daily on social media
20260328_100807_result.json,yes,239,yes,99,yes,con thinking,76,2,Naples,divorced,bachelor's degree,retired,woman,reading novels;painting;cinema,native-born Italian,not applicable,high,90,high,78,moderate,43,moderate,34,moderate,63,upper secondary,no formal education,with good mental health,Hinduism,heterosexual,You spend roughly a few times weekly on social media
20260328_100819_result.json,yes,280,yes,125,yes,con thinking,43,0,Washington DC,in a relationship,vocational diploma,employed part-time,woman,board games;painting,native-born American,delivery driver,moderate,37,low,2,moderate,36,low,30,high,84,PhD,master's degree,creative,Christianity,heterosexual,You have no social media
20260328_100831_result.json,yes,271,yes,101,yes,con thinking,76,2,Washington DC,married,bachelor's degree,retired,man,videogames;running,native-born American,not applicable,high,78,high,76,low,9,high,67,low,15,bachelor's degree,master's degree,normal,Islam,homosexual,You have no social media
20260328_100843_result.json,yes,257,yes,150,yes,con thinking,33,0,Rome,single,PhD,employed part-time,woman,knitting;birdwatching;painting;classical music;cooking,native-born Italian,university researcher,low,3,low,5,low,7,moderate,52,low,27,master's degree,lower secondary,curious,Judaism,heterosexual,You spend several hours daily on social media
20260328_100855_result.json,yes,284,yes,115,yes,con thinking,62,3,Bari,married,master's degree,full-time student,man,travel;reading novels;hiking;photography,immigrant,not applicable,high,89,low,19,low,17,moderate,42,high,79,primary school,primary school,anxious,Islam,heterosexual,You spend roughly one hour daily on social media
20260328_100908_result.json,yes,291,yes,110,yes,con thinking,46,4,Naples,in a relationship,lower secondary,unemployed,woman,cycling;football (calcio);painting;cooking;yoga,immigrant,not applicable,high,86,low,17,low,15,low,26,high,83,upper secondary,upper secondary,curious,Christianity,heterosexual,You spend a few times monthly on social media
20260328_100919_result.json,yes,228,yes,106,yes,con thinking,33,3,Rome,in a relationship,upper secondary,employed part-time,man,classical music;travel;rock climbing,native-born Italian,retail worker,moderate,40,moderate,38,moderate,55,moderate,65,high,67,vocational diploma,vocational diploma,normal,Judaism,heterosexual,You spend several hours daily on social media
20260328_100930_result.json,yes,287,yes,98,yes,con thinking,43,0,New York,married,upper secondary,unemployed,man,reading novels;cooking;photography;volunteering,native-born American,not applicable,moderate,52,moderate,62,low,27,high,94,low,23,master's degree,lower secondary,curious,Islam,heterosexual,You have no social media
20260328_100942_result.json,yes,219,yes,123,yes,con thinking,72,3,Lecce,married,primary school,retired,woman,football (calcio);rock climbing,native-born Italian,not applicable,high,85,high,84,moderate,63,moderate,47,moderate,54,PhD,lower secondary,anxious,Islam,homosexual,You have no social media
20260328_100953_result.json,yes,258,yes,91,yes,con thinking,77,2,Bologna,divorced,lower secondary,retired,woman,cooking;birdwatching;travel;videogames;cycling,immigrant,not applicable,low,3,high,90,high,75,high,81,moderate,66,vocational diploma,bachelor's degree,curious,Christianity,homosexual,You spend several hours daily on social media
20260328_101005_result.json,yes,247,yes,93,yes,con thinking,69,2,Lecce,married,master's degree,retired,woman,reading novels;photography;birdwatching,immigrant,not applicable,high,76,low,22,high,81,moderate,53,high,94,no formal education,primary school,creative,Hinduism,heterosexual,You spend several hours daily on social media
20260328_101017_result.json,yes,277,yes,112,yes,con thinking,62,2,Lecce,widowed,bachelor's degree,unemployed,man,classical music;volunteering,immigrant,not applicable,low,6,high,95,moderate,57,moderate,47,low,15,PhD,lower secondary,depressed,Atheist,heterosexual,You spend roughly one hour daily on social media
